i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
5;8;Senuelos;Codicia;4242;15;23;Rival;9;0;14;0;0;0;0;18;29;P:SeñC=0/1/0/0/0 P:SeñV=2/2/0/0/0 P:RecV=13/15/0/0/0 R:RecC=8/11/0/0/4 R:RecC=9/9/0/0/5 R:RecC=6/9/0/0/5 
5;9;Senuelos;Mixta;4242;13;12;Player;9;6;3;0;5;5;0;16;13;P:SeñC=0/0/0/0/4 P:SeñV=0/1/0/4/2 P:RecV=13/15/0/1/0 R:GuaC=0/0/3/0/0 R:CazC=0/1/2/0/0 R:RecV=12/12/0/0/3 
6;0;Engano;Muralla;4242;10;26;Rival;9;16;0;0;5;5;0;14;29;P:SeñC=0/0/0/3/3 P:RecC=6/7/0/0/7 P:RecC=4/7/0/2/6 R:GuaC=0/0/5/0/0 R:RecC=14/14/0/0/0 R:RecC=12/15/0/0/0 
6;1;Engano;Fortin;4242;5;12;Rival;10;17;0;0;11;11;0;11;16;P:SeñC=0/0/0/5/1 P:RecC=2/6/0/2/8 P:RecC=3/5/0/4/8 R:GuaC=0/0/7/0/0 R:CazV=0/2/4/0/0 R:RecC=12/14/0/0/0 
6;2;Engano;Jauria;4242;1;13;Rival;10;20;0;0;9;9;0;3;19;P:SeñC=0/0/0/2/2 P:RecC=0/0/0/4/11 P:RecC=1/3/0/3/7 R:CazC=0/0/9/0/0 R:CazV=0/3/0/0/0 R:RecV=13/16/0/0/0 
6;3;Engano;Hormiguero;4242;32;24;Player;9;0;0;0;0;0;0;33;26;P:SeñC=2/3/0/0/0 P:RecC=15/15/0/0/0 P:RecC=15/15/0/0/0 R:RecV=6/8/0/0/0 R:RecV=10/10/0/0/0 R:RecV=8/8/0/0/0 
6;4;Engano;HormigueroSenuelo;4242;14;20;Rival;9;13;0;0;0;0;0;15;24;P:SeñC=0/1/0/0/1 P:RecC=6/6/0/0/7 P:RecC=8/8/0/0/5 R:RecV=8/11/0/0/0 R:RecV=12/12/0/0/0 R:SeñC=0/1/0/0/0 
6;5;Engano;Senuelos;4242;16;15;Player;9;10;1;0;0;0;0;20;18;P:SeñC=0/0/0/0/1 P:RecC=8/10/0/0/5 P:RecC=8/10/0/0/4 R:SeñC=0/0/0/0/1 R:SeñV=2/2/0/0/0 R:RecV=13/16/0/0/0 
6;6;Engano;Engano;4242;19;23;Rival;9;7;3;0;0;0;0;22;27;P:SeñC=1/2/0/0/1 P:RecC=9/11/0/0/2 P:RecC=9/9/0/0/4 R:SeñC=2/2/0/0/0 R:RecC=12/15/0/0/0 R:RecC=9/10/0/0/3 
6;7;Engano;Emboscada;4242;9;13;Rival;9;10;2;0;3;3;0;22;18;P:SeñC=0/1/0/0/1 P:RecC=5/11/0/2/5 P:RecC=4/10/0/1/4 R:CazV=0/2/3/0/0 R:SeñV=2/2/0/0/1 R:RecC=11/14/0/0/1 
6;8;Engano;Codicia;4242;30;23;Player;9;0;12;0;0;0;0;30;28;P:SeñC=2/2/0/0/0 P:RecC=14/14/0/0/0 P:RecC=14/14/0/0/0 R:RecC=6/9/0/0/3 R:RecC=10/12/0/0/3 R:RecC=7/7/0/0/6 
6;9;Engano;Mixta;4242;2;13;Rival;9;25;0;0;6;6;0;2;17;P:SeñC=0/0/0/2/4 P:RecC=2/2/0/1/10 P:RecC=0/0/0/3/11 R:GuaC=0/0/3/0/0 R:CazC=0/1/3/0/0 R:RecV=13/16/0/0/0 
7;0;Emboscada;Muralla;4242;11;12;Rival;9;5;8;2;3;3;2;13;20;P:CazV=0/2/2/0/0 P:SeñV=2/2/0/3/1 P:RecC=9/9/0/0/4 R:GuaC=0/0/3/0/0 R:RecC=7/9/0/1/5 R:RecC=5/11/0/1/3 
7;1;Emboscada;Fortin;4242;4;12;Rival;10;9;2;2;8;8;2;10;15;P:CazV=0/2/2/2/0 P:SeñV=2/2/0/1/2 P:RecC=2/6/0/5/7 R:GuaC=0/0/5/0/0 R:CazV=0/3/3/1/0 R:RecC=12/12/0/1/2 
7;2;Emboscada;Jauria;4242;3;3;None;10;6;7;2;6;6;2;4;5;P:CazV=0/0/2/0/0 P:SeñV=0/0/0/2/1 P:RecC=3/4/0/4/5 R:CazC=0/0/4/0/0 R:CazV=0/2/2/0/0 R:RecV=3/3/0/2/7 
7;3;Emboscada;Hormiguero;4242;22;7;Player;10;0;19;8;0;0;8;24;10;P:CazV=0/0/8/0/0 P:SeñV=7/9/0/0/0 P:RecC=15/15/0/0/0 R:RecV=1/1/0/2/6 R:RecV=2/5/0/5/6 R:RecV=4/4/0/1/7 
7;4;Emboscada;HormigueroSenuelo;4242;3;3;None;10;8;14;8;0;0;8;3;4;P:CazV=0/0/8/0/0 P:SeñV=0/0/0/0/0 P:RecC=3/3/0/0/8 R:RecV=0/1/0/3/8 R:RecV=3/3/0/5/6 R:SeñC=0/0/0/0/0 
7;5;Emboscada;Senuelos;4242;10;2;Player;9;6;8;4;0;0;4;10;4;P:CazV=0/0/4/0/0 P:SeñV=0/0/0/0/1 P:RecC=10/10/0/0/5 R:SeñC=0/0/0/0/1 R:SeñV=2/2/0/0/0 R:RecV=0/2/0/4/7 
7;6;Emboscada;Engano;4242;14;10;Player;9;2;9;5;0;0;5;18;19;P:CazV=0/2/5/0/0 P:SeñV=2/2/0/0/0 P:RecC=12/14/0/0/2 R:SeñC=0/0/0/1/2 R:RecC=4/10/0/2/4 R:RecC=6/9/0/2/3 
7;7;Emboscada;Emboscada;4242;8;11;Rival;9;4;3;5;1;1;5;14;16;P:CazV=0/2/5/0/0 P:SeñV=2/2/0/0/0 P:RecC=6/10/0/1/4 R:CazV=0/2/1/2/0 R:SeñV=2/2/0/0/1 R:RecC=9/12/0/3/2 
7;8;Emboscada;Codicia;4242;16;23;Rival;9;0;12;4;0;0;4;18;27;P:CazV=0/2/4/0/0 P:SeñV=2/2/0/0/0 P:RecC=14/14/0/0/0 R:RecC=6/10/0/2/4 R:RecC=8/8/0/1/4 R:RecC=9/9/0/1/4 
7;9;Emboscada;Mixta;4242;1;2;Rival;10;13;7;5;6;6;5;3;2;P:CazV=0/2/5/0/0 P:SeñV=0/0/0/2/4 P:RecC=1/1/0/4/9 R:GuaC=0/0/2/0/0 R:CazC=0/0/4/0/0 R:RecV=2/2/0/5/7 
8;0;Codicia;Muralla;4242;9;24;Rival;9;22;0;0;5;5;0;10;30;P:RecC=2/2/0/2/8 P:RecC=3/3/0/2/8 P:RecC=4/5/0/1/6 R:GuaC=0/0/5/0/0 R:RecC=12/15/0/0/0 R:RecC=12/15/0/0/0 
8;1;Codicia;Fortin;4242;6;14;Rival;10;23;0;0;8;8;0;13;17;P:RecC=4/4/0/1/9 P:RecC=1/2/0/3/9 P:RecC=1/7/0/4/5 R:GuaC=0/1/5/0/0 R:CazV=2/2/3/0/0 R:RecC=12/14/0/0/0 
8;2;Codicia;Jauria;4242;2;13;Rival;10;23;0;0;9;9;0;6;18;P:RecC=1/2/0/4/5 P:RecC=1/3/0/2/9 P:RecC=0/1/0/3/9 R:CazC=0/0/6/0/0 R:CazV=0/2/3/0/0 R:RecV=13/16/0/0/0 
8;3;Codicia;Hormiguero;4242;38;24;Player;9;0;0;0;0;0;0;41;28;P:RecC=12/14/0/0/0 P:RecC=12/13/0/0/0 P:RecC=14/14/0/0/0 R:RecV=6/9/0/0/0 R:RecV=9/10/0/0/0 R:RecV=9/9/0/0/0 
8;4;Codicia;HormigueroSenuelo;4242;26;23;Player;9;14;0;0;0;0;0;26;24;P:RecC=8/8/0/0/4 P:RecC=10/10/0/0/4 P:RecC=8/8/0/0/6 R:RecV=11/11/0/0/0 R:RecV=12/12/0/0/0 R:SeñC=0/1/0/0/0 
8;5;Codicia;Senuelos;4242;21;15;Player;9;17;0;0;0;0;0;23;19;P:RecC=6/6/0/0/6 P:RecC=5/6/0/0/7 P:RecC=10/11/0/0/4 R:SeñC=0/1/0/0/0 R:SeñV=2/2/0/0/0 R:RecV=13/16/0/0/0 
8;6;Codicia;Engano;4242;33;29;Player;9;4;0;0;0;0;0;33;29;P:RecC=12/12/0/0/0 P:RecC=11/11/0/0/2 P:RecC=10/10/0/0/2 R:SeñC=2/2/0/0/0 R:RecC=14/14/0/0/0 R:RecC=13/13/0/0/0 
8;7;Codicia;Emboscada;4242;19;17;Player;9;20;0;0;1;1;0;22;19;P:RecC=6/6/0/1/6 P:RecC=5/8/0/0/8 P:RecC=8/8/0/0/6 R:CazV=0/2/1/0/0 R:SeñV=2/2/0/0/0 R:RecC=15/15/0/0/0 
8;8;Codicia;Codicia;4242;32;35;Rival;9;0;0;0;0;0;0;37;37;P:RecC=9/12/0/0/0 P:RecC=12/12/0/0/0 P:RecC=11/13/0/0/0 R:RecC=12/12/0/0/0 R:RecC=14/14/0/0/0 R:RecC=9/11/0/0/0 
8;9;Codicia;Mixta;4242;7;13;Rival;10;25;0;0;8;8;0;7;16;P:RecC=4/4/0/2/7 P:RecC=2/2/0/2/10 P:RecC=1/1/0/4/8 R:GuaC=0/0/2/0/0 R:CazC=0/0/6/0/0 R:RecV=13/16/0/0/0 
9;0;Mixta;Muralla;4242;13;13;None;10;0;8;7;7;7;7;16;15;P:GuaC=0/0/6/5/0 P:CazC=0/0/1/2/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/7/4/0 R:RecC=5/5/0/2/4 R:RecC=8/10/0/1/4 
9;1;Mixta;Fortin;4242;13;3;Player;10;0;4;11;6;6;11;16;10;P:GuaC=0/0/7/4/0 P:CazC=0/0/4/2/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/6/3/0 R:CazV=0/0/0/3/0 R:RecC=3/10/0/5/4 
9;2;Mixta;Jauria;4242;13;13;None;10;0;0;8;0;0;8;16;16;P:GuaC=0/0/7/0/0 P:CazC=0/0/1/0/0 P:RecV=13/16/0/0/0 R:CazC=0/0/0/4/0 R:CazV=0/0/0/4/0 R:RecV=13/16/0/0/0 
9;3;Mixta;Hormiguero;4242;18;18;None;9;0;5;4;0;0;4;19;22;P:GuaC=2/3/2/0/0 P:CazC=3/3/2/0/0 P:RecV=13/13/0/0/0 R:RecV=3/6/0/2/1 R:RecV=11/11/0/0/1 R:RecV=4/5/0/2/3 
9;4;Mixta;HormigueroSenuelo;4242;15;17;Rival;9;0;5;6;0;0;6;16;20;P:GuaC=2/2/5/0/0 P:CazC=0/0/1/0/0 P:RecV=13/14/0/0/0 R:RecV=8/9/0/0/2 R:RecV=9/11/0/1/2 R:SeñC=0/0/0/5/1 
9;5;Mixta;Senuelos;4242;17;10;Player;10;0;8;9;0;0;9;21;11;P:GuaC=4/4/4/0/0 P:CazC=0/1/5/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/0/0/4/0 R:SeñV=2/3/0/4/2 R:RecV=8/8/0/1/6 
9;6;Mixta;Engano;4242;13;0;Player;10;0;23;9;0;0;9;17;2;P:GuaC=0/0/3/0/0 P:CazC=0/1/6/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/0/0/2/4 R:RecC=0/1/0/3/10 R:RecC=0/1/0/4/9 
9;7;Mixta;Emboscada;4242;15;10;Player;10;0;8;10;0;0;10;18;12;P:GuaC=0/0/6/0/0 P:CazC=2/2/4/0/0 P:RecV=13/16/0/0/0 R:CazV=4/4/0/2/0 R:SeñV=5/6/0/3/1 R:RecC=1/2/0/5/7 
9;8;Mixta;Codicia;4242;13;4;Player;10;0;25;10;0;0;10;16;4;P:GuaC=0/0/4/0/0 P:CazC=0/0/6/0/0 P:RecV=13/16/0/0/0 R:RecC=2/2/0/5/7 R:RecC=0/0/0/2/9 R:RecC=2/2/0/3/9 
9;9;Mixta;Mixta;4242;13;10;Player;10;0;2;7;6;6;7;16;12;P:GuaC=0/0/5/5/0 P:CazC=0/0/2/1/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/5/4/0 R:CazC=0/0/1/1/0 R:RecV=10/12/0/2/2 
0;0;Muralla;Muralla;4246;14;13;Player;10;11;6;7;7;7;7;15;15;P:GuaC=0/0/7/6/0 P:RecC=8/8/0/0/5 P:RecC=6/7/0/1/6 R:GuaC=0/0/7/4/0 R:RecC=5/7/0/2/3 R:RecC=8/8/0/1/3 
0;1;Muralla;Fortin;4246;7;9;Rival;10;11;4;7;9;9;7;12;11;P:GuaC=0/0/7/3/0 P:RecC=3/5/0/3/6 P:RecC=4/7/0/3/5 R:GuaC=0/0/7/5/0 R:CazV=0/2/2/1/0 R:RecC=9/9/0/1/4 
0;2;Muralla;Jauria;4246;16;15;Player;10;7;0;7;5;5;7;22;17;P:GuaC=0/0/7/0/0 P:RecC=7/13/0/3/2 P:RecC=9/9/0/2/5 R:CazC=0/0/1/5/0 R:CazV=0/2/4/2/0 R:RecV=15/15/0/0/0 
0;3;Muralla;Hormiguero;4246;31;30;Player;9;0;0;0;0;0;0;34;30;P:GuaC=4/4/0/0/0 P:RecC=12/15/0/0/0 P:RecC=15/15/0/0/0 R:RecV=11/11/0/0/0 R:RecV=9/9/0/0/0 R:RecV=10/10/0/0/0 
0;4;Muralla;HormigueroSenuelo;4246;25;24;Player;9;3;2;3;0;0;3;27;24;P:GuaC=2/2/3/0/0 P:RecC=12/14/0/0/1 P:RecC=11/11/0/0/2 R:RecV=13/13/0/0/0 R:RecV=11/11/0/0/0 R:SeñC=0/0/0/3/2 
0;5;Muralla;Senuelos;4246;22;13;Player;10;4;3;8;0;0;8;23;16;P:GuaC=0/0/8/0/0 P:RecC=10/10/0/0/2 P:RecC=12/13/0/0/2 R:SeñC=0/0/0/4/2 R:SeñV=0/2/0/4/1 R:RecV=13/14/0/0/0 
0;6;Muralla;Engano;4246;26;13;Player;9;0;10;6;0;0;6;27;16;P:GuaC=0/0/6/0/0 P:RecC=12/13/0/0/0 P:RecC=14/14/0/0/0 R:SeñC=0/0/0/3/2 R:RecC=5/6/0/2/5 R:RecC=8/10/0/1/3 
0;7;Muralla;Emboscada;4246;24;5;Player;9;3;6;4;2;2;4;24;10;P:GuaC=0/0/4/0/0 P:RecC=12/12/0/0/3 P:RecC=12/12/0/2/0 R:CazV=0/2/2/0/0 R:SeñV=0/2/0/2/1 R:RecC=5/6/0/2/5 
0;8;Muralla;Codicia;4246;29;35;Rival;9;0;1;0;0;0;0;32;37;P:GuaC=4/4/0/0/0 P:RecC=12/12/0/0/0 P:RecC=13/16/0/0/0 R:RecC=15/15/0/0/0 R:RecC=9/11/0/0/0 R:RecC=11/11/0/0/1 
0;9;Muralla;Mixta;4246;13;13;None;10;5;0;7;7;7;7;19;15;P:GuaC=0/0/7/2/0 P:RecC=9/10/0/2/2 P:RecC=4/9/0/3/3 R:GuaC=0/0/6/3/0 R:CazC=0/0/1/4/0 R:RecV=13/15/0/0/0 
1;0;Fortin;Muralla;4246;7;9;Rival;10;6;13;8;5;5;8;10;9;P:GuaC=0/0/6/5/0 P:CazV=0/2/2/0/0 P:RecC=7/8/0/0/6 R:GuaC=0/0/5/5/0 R:RecC=4/4/0/1/6 R:RecC=5/5/0/2/7 
1;1;Fortin;Fortin;4246;4;6;Rival;10;4;4;9;9;9;9;9;11;P:GuaC=0/0/6/3/0 P:CazV=0/2/3/2/0 P:RecC=4/7/0/4/4 R:GuaC=0/0/6/4/0 R:CazV=0/2/3/3/0 R:RecC=6/9/0/2/4 
1;2;Fortin;Jauria;4246;10;7;Player;10;1;1;9;3;3;9;13;13;P:GuaC=0/0/7/0/0 P:CazV=0/0/2/2/0 P:RecC=10/13/0/1/1 R:CazC=0/0/1/2/0 R:CazV=0/0/2/5/0 R:RecV=7/13/0/2/1 
1;3;Fortin;Hormiguero;4246;19;11;Player;10;0;17;7;0;0;7;19;17;P:GuaC=4/4/0/0/0 P:CazV=0/0/7/0/0 P:RecC=15/15/0/0/0 R:RecV=3/5/0/3/6 R:RecV=2/4/0/3/8 R:RecV=6/8/0/1/3 
1;4;Fortin;HormigueroSenuelo;4246;14;3;Player;10;3;16;10;0;0;10;15;5;P:GuaC=4/4/3/0/0 P:CazV=0/0/7/0/0 P:RecC=10/11/0/0/3 R:RecV=3/3/0/3/7 R:RecV=0/1/0/4/8 R:SeñC=0/1/0/3/1 
1;5;Fortin;Senuelos;4246;12;5;Player;10;3;9;9;0;0;9;14;5;P:GuaC=0/2/4/0/0 P:CazV=0/0/5/0/0 P:RecC=12/12/0/0/3 R:SeñC=0/0/0/2/3 R:SeñV=2/2/0/2/0 R:RecV=3/3/0/5/6 
1;6;Fortin;Engano;4246;15;0;Player;10;1;16;13;0;0;13;15;7;P:GuaC=0/0/8/0/0 P:CazV=2/2/5/0/0 P:RecC=13/13/0/0/1 R:SeñC=0/0/0/5/3 R:RecC=0/3/0/3/7 R:RecC=0/4/0/5/6 
1;7;Fortin;Emboscada;4246;9;2;Player;9;4;6;8;0;0;8;13;9;P:GuaC=0/0/2/0/0 P:CazV=0/1/6/0/0 P:RecC=9/12/0/0/4 R:CazV=0/2/0/0/0 R:SeñV=2/2/0/2/0 R:RecC=0/5/0/6/6 
1;8;Fortin;Codicia;4246;15;5;Player;9;0;26;5;0;0;5;17;7;P:GuaC=0/0/2/0/0 P:CazV=0/2/3/0/0 P:RecC=15/15/0/0/0 R:RecC=1/1/0/2/9 R:RecC=1/3/0/2/9 R:RecC=3/3/0/1/8 
1;9;Fortin;Mixta;4246;10;5;Player;10;2;6;11;6;6;11;12;9;P:GuaC=0/0/7/4/0 P:CazV=0/0/4/1/0 P:RecC=10/12/0/1/2 R:GuaC=0/0/6/4/0 R:CazC=2/2/0/3/0 R:RecV=3/7/0/4/6 
2;0;Jauria;Muralla;4246;15;12;Player;10;0;8;5;5;5;5;16;16;P:CazC=0/0/3/2/0 P:CazV=0/1/2/3/0 P:RecV=15/15/0/0/0 R:GuaC=0/0/5/0/0 R:RecC=5/9/0/3/5 R:RecC=7/7/0/2/3 
2;1;Jauria;Fortin;4246;1;5;Rival;10;6;5;2;11;11;2;1;8;P:CazC=0/0/1/4/0 P:CazV=0/0/1/3/0 P:RecV=1/1/0/4/6 R:GuaC=0/0/7/0/0 R:CazV=0/0/4/0/0 R:RecC=5/8/0/2/5 
2;2;Jauria;Jauria;4246;0;0;None;10;7;7;4;5;5;4;1;3;P:CazC=0/0/0/0/0 P:CazV=0/0/4/0/0 P:RecV=0/1/0/5/7 R:CazC=0/0/0/0/0 R:CazV=0/1/5/0/0 R:RecV=0/2/0/4/7 
2;3;Jauria;Hormiguero;4246;16;12;Player;10;0;9;8;0;0;8;17;26;P:CazC=2/3/3/0/0 P:CazV=2/2/5/0/0 P:RecV=12/12/0/0/0 R:RecV=3/9/0/3/5 R:RecV=9/9/0/1/2 R:RecV=0/8/0/4/2 
2;4;Jauria;HormigueroSenuelo;4246;17;10;Player;9;0;10;6;0;0;6;18;20;P:CazC=2/2/2/0/0 P:CazV=2/2/4/0/0 P:RecV=13/14/0/0/0 R:RecV=7/12/0/1/2 R:RecV=3/8/0/4/6 R:SeñC=0/0/0/1/2 
2;5;Jauria;Senuelos;4246;17;7;Player;10;0;11;7;0;0;7;18;9;P:CazC=4/4/0/0/0 P:CazV=0/0/7/0/0 P:RecV=13/14/0/0/0 R:SeñC=2/2/0/1/3 R:SeñV=2/4/0/1/1 R:RecV=3/3/0/5/7 
2;6;Jauria;Engano;4246;13;2;Player;9;0;22;6;0;0;6;15;6;P:CazC=0/0/3/0/0 P:CazV=0/2/3/0/0 P:RecV=13/13/0/0/0 R:SeñC=0/1/0/1/5 R:RecC=2/2/0/2/7 R:RecC=0/3/0/3/10 
2;7;Jauria;Emboscada;4246;4;2;Player;10;7;10;7;4;4;7;6;4;P:CazC=0/0/4/0/0 P:CazV=0/2/3/0/0 P:RecV=4/4/0/4/7 R:CazV=0/0/4/0/0 R:SeñV=0/0/0/3/5 R:RecC=2/4/0/4/5 
2;8;Jauria;Codicia;4246;13;2;Player;10;0;26;10;0;0;10;16;5;P:CazC=0/0/8/0/0 P:CazV=0/2/2/0/0 P:RecV=13/14/0/0/0 R:RecC=0/2/0/3/8 R:RecC=0/0/0/4/10 R:RecC=2/3/0/3/8 
2;9;Jauria;Mixta;4246;15;15;None;9;0;0;0;4;4;0;17;16;P:CazC=0/0/0/1/0 P:CazV=2/2/0/3/0 P:RecV=13/15/0/0/0 R:GuaC=2/2/3/0/0 R:CazC=0/0/1/0/0 R:RecV=13/14/0/0/0 
3;0;Hormiguero;Muralla;4246;30;34;Rival;9;0;0;0;0;0;0;31;34;P:RecV=9/10/0/0/0 P:RecV=12/12/0/0/0 P:RecV=9/9/0/0/0 R:GuaC=4/4/0/0/0 R:RecC=15/15/0/0/0 R:RecC=15/15/0/0/0 
3;1;Hormiguero;Fortin;4246;3;18;Rival;9;28;0;0;4;4;0;4;23;P:RecV=1/1/0/1/10 P:RecV=1/2/0/2/8 P:RecV=1/1/0/1/10 R:GuaC=6/8/0/0/0 R:CazV=0/0/4/0/0 R:RecC=12/15/0/0/0 
3;2;Hormiguero;Jauria;4246;2;19;Rival;9;30;0;0;6;6;0;5;23;P:RecV=2/2/0/1/10 P:RecV=0/2/0/3/10 P:RecV=0/1/0/2/10 R:CazC=6/6/0/0/0 R:CazV=0/2/6/0/0 R:RecV=13/15/0/0/0 
3;3;Hormiguero;Hormiguero;4246;22;23;Rival;9;0;0;0;0;0;0;23;23;P:RecV=6/6/0/0/0 P:RecV=9/9/0/0/0 P:RecV=7/8/0/0/0 R:RecV=6/6/0/0/0 R:RecV=9/9/0/0/0 R:RecV=8/8/0/0/0 
3;4;Hormiguero;HormigueroSenuelo;4246;23;25;Rival;9;0;0;0;0;0;0;23;30;P:RecV=8/8/0/0/0 P:RecV=9/9/0/0/0 P:RecV=6/6/0/0/0 R:RecV=10/13/0/0/0 R:RecV=9/9/0/0/0 R:SeñC=6/8/0/0/0 
3;5;Hormiguero;Senuelos;4246;24;24;None;9;5;0;0;0;0;0;24;24;P:RecV=9/9/0/0/1 P:RecV=6/6/0/0/2 P:RecV=9/9/0/0/2 R:SeñC=6/6/0/0/0 R:SeñV=4/4/0/0/0 R:RecV=14/14/0/0/0 
3;6;Hormiguero;Engano;4246;29;33;Rival;9;1;0;0;0;0;0;31;36;P:RecV=9/11/0/0/0 P:RecV=10/10/0/0/0 P:RecV=10/10/0/0/1 R:SeñC=6/6/0/0/0 R:RecC=15/15/0/0/0 R:RecC=12/15/0/0/0 
3;7;Hormiguero;Emboscada;4246;18;25;Rival;9;12;0;0;4;4;0;22;25;P:RecV=3/5/0/2/6 P:RecV=9/11/0/1/1 P:RecV=6/6/0/1/5 R:CazV=2/2/4/0/0 R:SeñV=8/8/0/0/0 R:RecC=15/15/0/0/0 
3;8;Hormiguero;Codicia;4246;28;39;Rival;9;0;0;0;0;0;0;31;43;P:RecV=7/10/0/0/0 P:RecV=12/12/0/0/0 P:RecV=9/9/0/0/0 R:RecC=12/14/0/0/0 R:RecC=15/16/0/0/0 R:RecC=12/13/0/0/0 
3;9;Hormiguero;Mixta;4246;24;21;Player;9;7;0;0;1;1;0;26;23;P:RecV=8/10/0/0/0 P:RecV=8/8/0/0/2 P:RecV=8/8/0/1/5 R:GuaC=4/4/1/0/0 R:CazC=4/4/0/0/0 R:RecV=13/15/0/0/0 
4;0;HormigueroSenuelo;Muralla;4246;23;29;Rival;9;1;0;0;6;6;0;23;32;P:RecV=12/12/0/0/0 P:RecV=11/11/0/0/1 P:SeñC=0/0/0/6/0 R:GuaC=2/2/6/0/0 R:RecC=15/15/0/0/0 R:RecC=12/15/0/0/0 
4;1;HormigueroSenuelo;Fortin;4246;20;24;Rival;9;8;1;0;2;2;0;23;27;P:RecV=9/12/0/0/3 P:RecV=11/11/0/0/1 P:SeñC=0/0/0/2/4 R:GuaC=2/3/2/0/0 R:CazV=10/10/0/0/0 R:RecC=12/14/0/0/1 
4;2;HormigueroSenuelo;Jauria;4246;3;15;Rival;10;20;0;0;7;7;0;6;16;P:RecV=3/3/0/1/9 P:RecV=0/2/0/4/8 P:SeñC=0/1/0/2/3 R:CazC=2/2/2/0/0 R:CazV=0/0/5/0/0 R:RecV=13/14/0/0/0 
4;3;HormigueroSenuelo;Hormiguero;4246;27;24;Player;9;1;0;0;0;0;0;27;27;P:RecV=10/10/0/0/0 P:RecV=11/11/0/0/1 P:SeñC=6/6/0/0/0 R:RecV=11/11/0/0/0 R:RecV=6/6/0/0/0 R:RecV=7/10/0/0/0 
4;4;HormigueroSenuelo;HormigueroSenuelo;4246;21;21;None;9;0;0;0;0;0;0;21;21;P:RecV=9/9/0/0/0 P:RecV=12/12/0/0/0 P:SeñC=0/0/0/0/0 R:RecV=12/12/0/0/0 R:RecV=9/9/0/0/0 R:SeñC=0/0/0/0/0 
4;5;HormigueroSenuelo;Senuelos;4246;24;19;Player;9;3;0;0;0;0;0;24;20;P:RecV=11/11/0/0/0 P:RecV=12/12/0/0/0 P:SeñC=1/1/0/0/3 R:SeñC=0/1/0/0/0 R:SeñV=6/6/0/0/0 R:RecV=13/13/0/0/0 
4;6;HormigueroSenuelo;Engano;4246;21;18;Player;9;2;11;0;0;0;0;26;21;P:RecV=10/13/0/0/0 P:RecV=11/13/0/0/1 P:SeñC=0/0/0/0/1 R:SeñC=0/1/0/0/2 R:RecC=8/10/0/0/5 R:RecC=10/10/0/0/4 
4;7;HormigueroSenuelo;Emboscada;4246;23;28;Rival;9;2;2;0;1;1;0;24;29;P:RecV=9/10/0/1/0 P:RecV=12/12/0/0/1 P:SeñC=2/2/0/0/1 R:CazV=6/6/1/0/0 R:SeñV=8/9/0/0/0 R:RecC=14/14/0/0/2 
4;8;HormigueroSenuelo;Codicia;4246;24;22;Player;9;0;14;0;0;0;0;28;24;P:RecV=13/13/0/0/0 P:RecV=11/14/0/0/0 P:SeñC=0/1/0/0/0 R:RecC=5/5/0/0/6 R:RecC=9/10/0/0/4 R:RecC=8/9/0/0/4 
4;9;HormigueroSenuelo;Mixta;4246;18;17;Player;9;4;0;0;4;4;0;26;20;P:RecV=10/13/0/0/1 P:RecV=8/13/0/2/0 P:SeñC=0/0/0/2/3 R:GuaC=2/2/2/0/0 R:CazC=2/3/2/0/0 R:RecV=13/15/0/0/0 
5;0;Senuelos;Muralla;4246;14;16;Rival;9;3;8;0;7;7;0;16;18;P:SeñC=0/0/0/3/2 P:SeñV=2/2/0/3/0 P:RecV=12/14/0/1/1 R:GuaC=0/0/7/0/0 R:RecC=5/5/0/0/6 R:RecC=11/13/0/0/2 
5;1;Senuelos;Fortin;4246;6;12;Rival;10;6;1;0;9;9;0;9;14;P:SeñC=0/0/0/5/1 P:SeñV=2/2/0/1/0 P:RecV=4/7/0/3/5 R:GuaC=0/0/5/0/0 R:CazV=0/1/4/0/0 R:RecC=12/13/0/0/1 
5;2;Senuelos;Jauria;4246;2;9;Rival;10;11;4;0;7;7;0;5;13;P:SeñC=0/0/0/2/4 P:SeñV=2/2/0/1/1 P:RecV=0/3/0/4/6 R:CazC=0/2/1/0/0 R:CazV=0/2/6/0/0 R:RecV=9/9/0/0/4 
5;3;Senuelos;Hormiguero;4246;23;24;Rival;9;0;6;0;0;0;0;24;25;P:SeñC=6/7/0/0/0 P:SeñV=4/4/0/0/0 P:RecV=13/13/0/0/0 R:RecV=10/10/0/0/2 R:RecV=7/8/0/0/2 R:RecV=7/7/0/0/2 
5;4;Senuelos;HormigueroSenuelo;4246;17;21;Rival;9;1;4;0;0;0;0;19;23;P:SeñC=0/0/0/0/1 P:SeñV=4/5/0/0/0 P:RecV=13/14/0/0/0 R:RecV=13/13/0/0/1 R:RecV=8/10/0/0/2 R:SeñC=0/0/0/0/1 
